,trade_date,trade_date_int,settle_1,settle_2,v1,v2,v2-v1,mean,std,v2-v1-mean,K,wind_id_1,wind_id_2,contract_multiplier_1,contract_multiplier_2,end_date_1,end_date_2
183,2017-05-25,20170525,0.0426,0.0526,0.09578093886375427,0.09094938635826111,-0.004831552505493164,0.002897906303405762,0.016946281484622863,-0.007729458808898926,2.45,10000800.SH,10000904.SH,10000.0,10000.0,20170628,20170726
184,2017-05-26,20170526,0.0343,0.0481,0.07684162259101868,0.08665928244590759,0.009817659854888916,0.0034091174602508545,0.016995493830022013,0.0064085423946380615,2.45,10000800.SH,10000904.SH,10000.0,10000.0,20170628,20170726
185,2017-06-02,20170602,0.039,0.0546,0.09764555096626282,0.10479035973548889,0.007144808769226074,0.00368916392326355,0.017009280990577736,0.0034556448459625243,2.45,10000800.SH,10000904.SH,10000.0,10000.0,20170628,20170726
186,2017-06-06,20170606,0.0302,0.0447,0.10371920466423035,0.10352376103401184,-0.00019544363021850586,0.0035702139139175415,0.01702867163703927,-0.0037656575441360474,2.45,10000800.SH,10000904.SH,10000.0,10000.0,20170628,20170726
187,2017-06-08,20170608,0.0333,0.052,0.13452944159507751,0.13321271538734436,-0.0013167262077331543,0.003562837839126587,0.017030864402193514,-0.004879564046859741,2.5,10000801.SH,10000905.SH,10000.0,10000.0,20170628,20170726
188,2017-06-09,20170609,0.0414,0.0645,0.1341196596622467,0.14485600590705872,0.010736346244812012,0.004217606782913208,0.017042937615915278,0.006518739461898804,2.5,10000801.SH,10000905.SH,10000.0,10000.0,20170628,20170726
189,2017-06-12,20170612,0.0363,0.0576,0.13114109635353088,0.13526973128318787,0.004128634929656982,0.0047705769538879395,0.016840394503424533,-0.000641942024230957,2.5,10000801.SH,10000905.SH,10000.0,10000.0,20170628,20170726
190,2017-06-13,20170613,0.0356,0.0571,0.13828513026237488,0.13896581530570984,0.0006806850433349609,0.005311504006385803,0.016506765207297262,-0.004630818963050842,2.5,10000801.SH,10000905.SH,10000.0,10000.0,20170628,20170726
191,2017-06-15,20170615,0.0351,0.0536,0.1398737132549286,0.12970498204231262,-0.010168731212615967,0.005048629641532898,0.01671863710022918,-0.015217360854148865,2.45,10000800.SH,10000904.SH,10000.0,10000.0,20170628,20170726
192,2017-06-16,20170616,0.0263,0.0458,0.11243459582328796,0.11616465449333191,0.0037300586700439453,0.0050964802503585815,0.016713149976215723,-0.0013664215803146362,2.45,10000800.SH,10000904.SH,10000.0,10000.0,20170628,20170726
193,2017-06-21,20170621,0.0205,0.0436,0.10841062664985657,0.11740723252296448,0.00899660587310791,0.00589970350265503,0.01648219890611243,0.0030969023704528805,2.5,10000801.SH,10000905.SH,10000.0,10000.0,20170628,20170726
194,2017-06-22,20170622,0.0302,0.0545,0.11319950222969055,0.1259620487689972,0.01276254653930664,0.007041013240814209,0.016104613580005787,0.005721533298492431,2.5,10000801.SH,10000905.SH,10000.0,10000.0,20170628,20170726
195,2017-06-23,20170623,0.0107,0.0382,0.11455866694450378,0.12905868887901306,0.014500021934509277,0.008559560775756836,0.015239099615259327,0.005940461158752441,2.55,10000813.SH,10000911.SH,10000.0,10000.0,20170628,20170726
196,2017-06-29,20170629,0.0482,0.0643,0.13734009861946106,0.13196435570716858,-0.0053757429122924805,0.008573481440544128,0.015225553394621116,-0.013949224352836609,2.55,10000911.SH,10000935.SH,10000.0,10000.0,20170726,20170823
197,2017-06-30,20170630,0.043,0.0607,0.1357724964618683,0.13434812426567078,-0.0014243721961975098,0.006651583313941956,0.013806511588188831,-0.008075955510139465,2.55,10000911.SH,10000935.SH,10000.0,10000.0,20170726,20170823
198,2017-07-03,20170703,0.0323,0.0495,0.13404497504234314,0.13039270043373108,-0.0036522746086120605,0.004338139295578003,0.011067785559374278,-0.007990413904190063,2.55,10000911.SH,10000935.SH,10000.0,10000.0,20170726,20170823
199,2017-07-04,20170704,0.0425,0.0588,0.12040397524833679,0.1191270649433136,-0.0012769103050231934,0.0022509783506393433,0.007132509027632309,-0.0035278886556625367,2.5,10000905.SH,10000934.SH,10000.0,10000.0,20170726,20170823
200,2017-07-05,20170705,0.0426,0.0611,0.1392410695552826,0.13550499081611633,-0.0037360787391662598,0.0021055817604064943,0.007227586232665839,-0.005841660499572754,2.55,10000911.SH,10000935.SH,10000.0,10000.0,20170726,20170823
201,2017-07-06,20170706,0.0426,0.0608,0.13286378979682922,0.12992575764656067,-0.0029380321502685547,0.002342185378074646,0.006963349262845217,-0.005280217528343201,2.55,10000911.SH,10000935.SH,10000.0,10000.0,20170726,20170823
202,2017-07-07,20170707,0.038,0.057,0.1320202648639679,0.1305857002735138,-0.0014345645904541016,0.0018073469400405884,0.006813039214067618,-0.00324191153049469,2.55,10000911.SH,10000935.SH,10000.0,10000.0,20170726,20170823
203,2017-07-10,20170710,0.0429,0.0627,0.12684312462806702,0.1281934678554535,0.0013503432273864746,0.0021164417266845703,0.006633867008008385,-0.0007660984992980957,2.55,10000911.SH,10000935.SH,10000.0,10000.0,20170726,20170823
204,2017-07-11,20170711,0.0301,0.0508,0.12798550724983215,0.12803915143013,5.364418029785156e-05,0.001628240942955017,0.006392163010377026,-0.0015745967626571654,2.6,10000919.SH,10000936.SH,10000.0,10000.0,20170726,20170823
205,2017-07-12,20170712,0.027,0.0497,0.1355079710483551,0.1372297704219818,0.001721799373626709,0.0013570904731750489,0.006259481196453216,0.0003647089004516601,2.6,10000919.SH,10000936.SH,10000.0,10000.0,20170726,20170823
206,2017-07-13,20170713,0.0216,0.0457,0.13241013884544373,0.13782963156700134,0.005419492721557617,0.001637837290763855,0.006311882555524749,0.0037816554307937623,2.65,10000927.SH,10000937.SH,10000.0,10000.0,20170726,20170823
207,2017-07-14,20170714,0.0324,0.0627,0.1200469434261322,0.14729401469230652,0.027247071266174316,0.0030660271644592286,0.00847058768710624,0.024181044101715087,2.65,10000927.SH,10000937.SH,10000.0,10000.0,20170726,20170823
208,2017-07-17,20170717,0.0425,0.0738,0.18795070052146912,0.18031683564186096,-0.007633864879608154,0.00214751660823822,0.00859022370169058,-0.009781381487846375,2.65,10000927.SH,10000937.SH,10000.0,10000.0,20170726,20170823
209,2017-07-18,20170718,0.0295,0.0642,0.15362069010734558,0.17099180817604065,0.01737111806869507,0.0028096407651901243,0.009236973659374597,0.014561477303504943,2.65,10000927.SH,10000937.SH,10000.0,10000.0,20170726,20170823
210,2017-07-19,20170719,0.0255,0.0605,0.16054287552833557,0.17053338885307312,0.009990513324737549,0.003275132179260254,0.009357830378365668,0.006715381145477295,2.7,10000945.SH,10000947.SH,10000.0,10000.0,20170726,20170823
211,2017-07-20,20170720,0.0246,0.0652,0.13483873009681702,0.17438295483589172,0.03954422473907471,0.005760779976844788,0.011865366477262667,0.03378344476222992,2.7,10000945.SH,10000947.SH,10000.0,10000.0,20170726,20170823
212,2017-07-21,20170721,0.0081,0.045,0.12668761610984802,0.16197332739830017,0.03528571128845215,0.007338562607765197,0.013558375330547108,0.02794714868068695,2.7,10000945.SH,10000947.SH,10000.0,10000.0,20170726,20170823
213,2017-07-24,20170724,0.0549,0.0808,0.17066118121147156,0.1673179566860199,-0.00334322452545166,0.006721571087837219,0.013758249560961269,-0.01006479561328888,2.7,10000947.SH,10000949.SH,10000.0,10000.0,20170823,20170927
214,2017-07-25,20170725,0.0406,0.0713,0.15437129139900208,0.16716459393501282,0.012793302536010742,0.0067231088876724245,0.013758962016635299,0.006070193648338318,2.7,10000947.SH,10000949.SH,10000.0,10000.0,20170823,20170927
215,2017-07-26,20170726,0.0391,0.0632,0.16152051091194153,0.15701958537101746,-0.004500925540924072,0.0057730615139007565,0.013849412778349493,-0.010273987054824829,2.7,10000947.SH,10000949.SH,10000.0,10000.0,20170823,20170927
216,2017-07-27,20170727,0.0385,0.0688,0.16261938214302063,0.17116764187812805,0.008548259735107422,0.006469261646270752,0.013607332474469585,0.00207899808883667,2.7,10000947.SH,10000949.SH,10000.0,10000.0,20170823,20170927
217,2017-07-28,20170728,0.039,0.0665,0.16294464468955994,0.1641063392162323,0.0011616945266723633,0.006598564982414246,0.013540498456928661,-0.0054368704557418825,2.7,10000947.SH,10000949.SH,10000.0,10000.0,20170823,20170927
218,2017-07-31,20170731,0.0386,0.0672,0.16906049847602844,0.16811814904212952,-0.0009423494338989258,0.0067340612411499025,0.013445749404591228,-0.007676410675048828,2.7,10000947.SH,10000949.SH,10000.0,10000.0,20170823,20170927
219,2017-08-01,20170801,0.0358,0.065,0.17268803715705872,0.17036685347557068,-0.002321183681488037,0.00668184757232666,0.013480478349550639,-0.009003031253814697,2.75,10000955.SH,10000957.SH,10000.0,10000.0,20170823,20170927
220,2017-08-02,20170802,0.0352,0.066,0.16790124773979187,0.16988256573677063,0.0019813179969787598,0.006967717409133911,0.013307437557337837,-0.004986399412155151,2.75,10000955.SH,10000957.SH,10000.0,10000.0,20170823,20170927
221,2017-08-03,20170803,0.0352,0.0665,0.15544214844703674,0.16306212544441223,0.007619976997375488,0.007495617866516114,0.013101623006903082,0.00012435913085937465,2.7,10000947.SH,10000949.SH,10000.0,10000.0,20170823,20170927
222,2017-08-04,20170804,0.0241,0.055,0.14603671431541443,0.15792366862297058,0.011886954307556152,0.008161693811416626,0.01296160426356763,0.0037252604961395264,2.7,10000947.SH,10000949.SH,10000.0,10000.0,20170823,20170927
223,2017-08-07,20170807,0.0266,0.0557,0.15647229552268982,0.15532687306404114,-0.0011454224586486816,0.008036905527114868,0.013042394417698252,-0.00918232798576355,2.7,10000947.SH,10000949.SH,10000.0,10000.0,20170823,20170927
224,2017-08-08,20170808,0.026,0.0538,0.15306821465492249,0.1485956609249115,-0.004472553730010986,0.0078105956315994264,0.013226183712993564,-0.012283149361610412,2.7,10000947.SH,10000949.SH,10000.0,10000.0,20170823,20170927
225,2017-08-09,20170809,0.0362,0.0649,0.13224390149116516,0.13843843340873718,0.0061945319175720215,0.008034232258796691,0.013155436602455873,-0.0018397003412246697,2.65,10000937.SH,10000929.SH,10000.0,10000.0,20170823,20170927
226,2017-08-10,20170810,0.0279,0.0547,0.12173178791999817,0.12652525305747986,0.0047934651374816895,0.008002930879592895,0.013162728170629275,-0.0032094657421112057,2.65,10000937.SH,10000929.SH,10000.0,10000.0,20170823,20170927
227,2017-08-11,20170811,0.0338,0.062,0.13678374886512756,0.13836964964866638,0.0015859007835388184,0.006719872355461121,0.012417744937857314,-0.005133971571922302,2.6,10000936.SH,10000921.SH,10000.0,10000.0,20170823,20170927
228,2017-08-14,20170814,0.015,0.0435,0.12776806950569153,0.13044962286949158,0.002681553363800049,0.007235643267631531,0.011997291914779227,-0.004554089903831482,2.65,10000937.SH,10000929.SH,10000.0,10000.0,20170823,20170927
229,2017-08-15,20170815,0.0211,0.0502,0.12779411673545837,0.1282627284526825,0.0004686117172241211,0.006390517950057984,0.011840042191855062,-0.005921906232833863,2.65,10000937.SH,10000929.SH,10000.0,10000.0,20170823,20170927
230,2017-08-16,20170816,0.0149,0.0432,0.13043054938316345,0.12622883915901184,-0.004201710224151611,0.0056809067726135256,0.0120365884166547,-0.009882616996765136,2.65,10000937.SH,10000929.SH,10000.0,10000.0,20170823,20170927
231,2017-08-17,20170817,0.017,0.05,0.11449328064918518,0.12969771027565002,0.015204429626464844,0.004463917016983033,0.009366967874484758,0.010740512609481811,2.65,10000937.SH,10000929.SH,10000.0,10000.0,20170823,20170927
232,2017-08-18,20170818,0.021,0.0568,0.09879764914512634,0.13188913464546204,0.03309148550033569,0.004354205727577209,0.008992323041253107,0.028737279772758483,2.65,10000937.SH,10000929.SH,10000.0,10000.0,20170823,20170927
233,2017-08-24,20170824,0.0399,0.0596,0.11686757206916809,0.1263030469417572,0.009435474872589111,0.004993140697479248,0.00886975851328342,0.004442334175109863,2.7,10000949.SH,10000993.SH,10000.0,10000.0,20170927,20171025
234,2017-08-25,20170825,0.0531,0.0732,0.14205041527748108,0.14453980326652527,0.0024893879890441895,0.00447794497013092,0.008690277161601088,-0.001988556981086731,2.75,10000957.SH,10000994.SH,10000.0,10000.0,20170927,20171025
